Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2012,1187,T,M,5270,22129,25548,22611,23182,31034,41128,37909,34431,30004,31555,36580,28488,19635,6973,8320,4662,2175,774
2012,1187,T,F,4981,21209,24569,21559,22164,28166,38069,36309,35056,31133,34234,42580,36978,29240,12649,18432,12437,8302,4663
2012,1187,U,B,7537,32967,38723,33815,37213,49158,63252,59512,55371,47363,48347,57812,48390,37349,15588,20135,11922,7153,3829
2012,1187,U,M,3852,16841,19689,17384,18811,25125,32139,29712,26898,22826,22636,25787,20467,14582,5413,6175,3231,1448,588
2012,1187,U,F,3686,16126,19034,16432,18402,24034,31113,29800,28473,24537,25711,32026,27923,22767,10176,13960,8691,5705,3241
2012,1187,R,B,2713,10371,11394,10355,8133,10041,15944,14706,14116,13773,17441,21348,17076,11526,4034,6617,5177,3324,1609
2012,1187,R,M,1418,5288,5859,5227,4371,5909,8989,8197,7533,7178,8919,10794,8021,5053,1561,2145,1431,727,186
2012,1187,R,F,1295,5084,5535,5128,3763,4132,6956,6509,6583,6596,8523,10555,9055,6473,2474,4472,3746,2597,1423
2012,1111,T,B,13565,57269,64981,56314,56191,84423,101457,96243,90083,76067,82217,98819,95643,75071,34217,47109,30601,22002,11576
2012,1111,T,M,7139,29351,33401,29083,28960,44857,52713,48816,44858,37357,39623,45739,41389,30505,12807,15077,8427,5204,1866
2012,1111,T,F,6427,27919,31580,27232,27231,39567,48744,47427,45225,38710,42595,53080,54254,44566,21410,32033,22174,16798,9711
2012,1111,U,B,9941,43886,49926,41982,44998,69357,81951,77382,71166,58055,59566,69956,68372,55788,26348,34869,21478,15129,8349
2012,1111,U,M,5130,22474,25711,21704,22957,35831,41489,38377,34749,28028,28132,31064,28351,21888,9602,11057,5739,3493,1396
2012,1111,U,F,4811,21412,24215,20278,22041,33526,40462,39005,36417,30028,31434,38892,40022,33900,16746,23812,15739,11637,6954
2012,1111,R,B,3625,13383,15055,14333,11193,15067,19506,18861,18917,18012,22652,28864,27271,19284,7869,12241,9123,6873,3227
2012,1111,R,M,2009,6877,7690,7379,6003,9026,11224,10439,10109,9329,11491,14675,13038,8617,3206,4020,2688,1711,470
2012,1111,R,F,1616,6507,7365,6954,5190,6041,8282,8422,8808,8683,11161,14189,14233,10667,4664,8221,6435,5162,2757
2012,111,T,B,617,2663,3016,2788,2426,2968,3844,3768,3151,2759,2962,3468,2934,2004,782,922,594,374,174
2012,111,T,M,310,1375,1498,1481,1272,1536,2015,1879,1619,1407,1404,1656,1339,855,297,314,152,55,17
2012,111,T,F,307,1289,1519,1307,1154,1432,1829,1889,1532,1352,1559,1812,1595,1150,485,608,442,319,158
2012,111,U,B,407,1867,2096,1835,1715,2130,2935,2893,2361,1867,1852,2214,1932,1398,521,590,367,232,110
2012,111,U,M,212,965,1056,979,875,1042,1488,1407,1179,924,845,1009,842,607,193,198,83,38,9
2012,111,U,F,195,902,1040,856,841,1088,1447,1487,1183,943,1007,1206,1090,791,329,392,284,195,101
2012,111,R,B,210,797,920,953,711,838,910,875,790,892,1110,1254,1002,606,261,332,227,142,65
2012,111,R,M,98,410,442,502,397,494,528,472,441,483,559,648,497,248,104,116,70,17,8
2012,111,R,F,112,387,479,451,314,345,382,403,349,409,552,607,505,359,157,216,158,125,57
2012,1119,T,B,16048,57409,63445,54422,58157,85465,103223,94605,84131,73238,84085,101425,94225,73411,30513,48883,33094,26934,14446
2012,1119,T,M,8151,29425,32367,27947,30269,43244,51863,47285,41133,35570,39798,46631,41173,30758,11588,15944,9519,6154,2193
2012,1119,T,F,7897,27984,31079,26475,27888,42221,51361,47320,42999,37668,44287,54794,53053,42653,18926,32939,23576,20780,12253
2012,1119,U,B,11191,41686,46196,38604,44488,64954,79287,72888,63858,51969,56697,66583,63238,50438,21748,33009,20703,15689,9058
2012,1119,U,M,5691,21325,23490,19817,23088,32341,39094,35870,30712,24819,25889,28739,26249,20183,7956,10540,5733,3576,1517
2012,1119,U,F,5500,20361,22706,18787,21401,32613,40193,37019,33146,27150,30808,37845,36989,30255,13792,22469,14970,12114,7542
2012,1119,R,B,4857,15724,17250,15818,13669,20512,23937,21717,20273,21270,27388,34842,30988,22973,8766,15874,12391,11245,5388
2012,1119,R,M,2460,8100,8877,8130,7182,10903,12769,11416,10421,10752,13909,17893,14924,10575,3632,5404,3786,2579,677
2012,1119,R,F,2397,7624,8373,7688,6487,9609,11168,10301,9853,10518,13479,16949,16064,12398,5134,10470,8606,8666,4712
2012,1127,T,B,11411,41989,47300,43302,47551,80223,81911,73855,70593,65219,65546,75072,70191,60366,27956,37260,24755,17159,9516
2012,1127,T,M,5870,21774,24136,22428,24768,45376,42180,36822,34666,32091,31775,34482,30422,24544,10712,11932,7001,4046,1862
2012,1127,T,F,5541,20215,23164,20874,22784,34847,39731,37033,35927,33129,33772,40590,39769,35822,17244,25328,17754,13113,7654
2012,1127,U,B,8184,30728,34645,31758,35713,62036,62102,56316,54204,50676,50781,57677,55184,48634,22911,30537,20235,14182,8120
2012,1127,U,M,4214,15927,17708,16466,18602,35353,31638,27702,26194,24668,24384,26027,23391,19446,8742,9743,5781,3367,1664
2012,1127,U,F,3970,14801,16937,15292,17111,26684,30464,28615,28011,26009,26398,31650,31793,29188,14169,20794,14454,10816,6456
2012,1127,R,B,3228,11261,12655,11545,11839,18187,19809,17539,16389,14543,14765,17395,15007,11732,5045,6723,4520,2977,1397
2012,1127,R,M,1656,5847,6428,5963,6166,10023,10542,9120,8472,7423,7391,8455,7031,5098,1970,2189,1220,680,199
2012,1127,R,F,1572,5414,6227,5582,5673,8164,9267,8419,7917,7120,7374,8940,7977,6634,3075,4534,3300,2297,1198
2012,1141,T,B,14468,64638,76532,72587,75208,131538,159758,144175,130184,113991,119922,149332,140665,118356,56029,76743,52872,37996,20571
2012,1141,T,M,7527,33038,39244,37662,39184,73073,84124,74682,66460,57228,57163,68132,60563,48706,21938,24713,15067,9184,3458
2012,1141,T,F,6941,31600,37288,34925,36024,58465,75634,69494,63724,56764,62759,81201,80103,69650,34091,52030,37805,28812,17114
2012,1141,U,B,9939,41530,49218,48134,50190,83734,102682,92438,85692,74789,77905,96661,91028,77565,36536,49473,34013,24124,13488
2012,1141,U,M,5143,21249,25304,24872,25890,45344,53570,47298,42981,36743,36410,43280,38186,31293,14154,15739,9619,5867,2390
2012,1141,U,F,4796,20281,23915,23262,24301,38391,49112,45140,42711,38046,41495,53381,52842,46273,22382,33735,24395,18257,11098
2012,1141,R,B,4529,23108,27314,24453,25018,47804,57076,51738,44492,39203,42017,52672,49638,40791,19493,27270,18859,13873,7084
2012,1141,R,M,2384,11790,13940,12790,13294,27730,30554,27384,23479,20485,20753,24852,22377,17414,7784,8975,5449,3317,1068
2012,1141,R,F,2146,11319,13374,11663,11724,20074,26523,24354,21013,18718,21264,27820,27261,23378,11710,18296,13411,10556,6016
2012,1147,T,B,8699,35928,40865,36702,35039,60852,71289,66540,64885,56909,57425,65934,58095,44923,19890,24490,14426,8768,4049
2012,1147,T,M,4486,18563,21017,19110,18390,36214,38296,34096,32569,28819,27969,29990,24418,16988,6781,6666,3254,1627,493
2012,1147,T,F,4213,17365,19848,17592,16649,24639,32993,32444,32317,28090,29456,35944,33677,27936,13109,17825,11172,7141,3556
2012,1147,U,B,8102,32950,37613,33563,32705,53395,65486,61960,60656,53098,53767,61833,54607,42476,18953,23347,13756,8335,3855
2012,1147,U,M,4185,17063,19331,17332,17117,30251,34816,31628,30338,26827,26178,28122,22870,16029,6441,6344,3105,1554,476
2012,1147,U,F,3917,15888,18282,16231,15588,23144,30670,30332,30318,26271,27589,33711,31737,26447,12512,17003,10651,6781,3379
2012,1147,R,B,597,2978,3252,3140,2335,7457,5803,4580,4230,3811,3659,4101,3488,2447,937,1144,670,433,194
2012,1147,R,M,301,1500,1686,1779,1273,5963,3480,2468,2231,1992,1791,1869,1548,959,340,322,149,73,17
2012,1147,R,F,296,1478,1566,1361,1062,1495,2323,2112,1999,1819,1868,2233,1940,1489,597,822,521,361,177
2012,1149,T,B,7294,27381,30523,26491,28538,43792,50690,45862,42836,38827,42707,53067,50544,42476,19921,29920,21344,16273,8592
2012,1149,T,M,3755,14224,15812,13647,14534,21983,25985,22883,21084,18442,19479,23785,21300,16990,7417,9322,5684,3585,1276
2012,1149,T,F,3540,13157,14711,12844,14004,21810,24705,22979,21752,20386,23229,29282,29245,25486,12504,20599,15661,12688,7317
2012,1149,U,B,5173,19778,21946,18698,21258,32424,37393,34381,32102,28414,29526,36096,35074,29571,13810,19579,13065,9594,5481
2012,1149,U,M,2645,10297,11418,9616,10645,15842,18838,17000,15621,13269,13107,15317,14116,11282,4925,5841,3381,2095,849
2012,1149,U,F,2528,9481,10528,9082,10613,16582,18555,17381,16481,15145,16420,20779,20958,18289,8886,13738,9684,7499,4632
2012,1149,R,B,2122,7603,8577,7793,7280,11369,13297,11481,10734,10414,13181,16972,15471,12905,6111,10342,8280,6679,3112
2012,1149,R,M,1110,3928,4394,4031,3889,6141,7147,5883,5463,5173,6372,8468,7184,5708,2493,3481,2303,1490,427
2012,1149,R,F,1012,3676,4183,3762,3392,5228,6150,5599,5271,5241,6809,8504,8287,7197,3619,6861,5977,5189,2685
2012,1158,T,B,6884,26859,30530,27283,30140,49410,51744,46412,44923,42466,46024,56185,53353,46391,21618,31111,22776,17631,10119
2012,1158,T,M,3540,13748,15814,14122,15790,27972,27188,23828,22095,20138,21489,25454,22855,18887,8181,10044,6307,4004,1545
2012,1158,T,F,3344,13111,14716,13161,14350,21438,24556,22585,22828,22328,24535,30731,30499,27505,13437,21067,16470,13627,8574
2012,1158,U,B,4677,19318,22468,19707,22780,37403,38375,34718,33358,30223,31231,37919,36664,31954,14571,19572,13172,9848,6351
2012,1158,U,M,2389,9880,11681,10210,11838,20797,19651,17378,16043,13949,13993,16224,14820,12386,5350,6014,3467,2178,1049
2012,1158,U,F,2289,9438,10787,9497,10942,16606,18725,17340,17315,16275,17238,21696,21844,19568,9222,13558,9705,7670,5302
2012,1158,R,B,2207,7541,8062,7577,7360,12007,13369,11695,11565,12243,14793,18266,16690,14437,7047,11539,9604,7784,3768
2012,1158,R,M,1152,3868,4133,3913,3953,7175,7537,6450,6052,6190,7496,9231,8035,6501,2832,4031,2840,1827,496
2012,1158,R,F,1056,3673,3929,3664,3408,4832,5832,5245,5513,6053,7297,9036,8655,7937,4216,7509,6765,5957,3272
2012,1140,T,B,54865,176360,194501,182067,218977,418398,463459,418247,376431,349928,347759,396054,360718,319158,189750,214889,153739,112780,75101
2012,1140,T,M,28068,90566,99923,95055,111855,212975,230219,207516,184479,168738,160712,171581,145783,122968,70893,71361,45461,28995,13999
2012,1140,T,F,26797,85794,94578,87012,107122,205423,233240,210731,191952,181190,187047,224473,214935,196190,118857,143528,108278,83785,61103
2012,1140,U,B,54865,176360,194501,182067,218977,418398,463459,418247,376431,349928,347759,396054,360718,319158,189750,214889,153739,112780,75101
2012,1140,U,M,28068,90566,99923,95055,111855,212975,230219,207516,184479,168738,160712,171581,145783,122968,70893,71361,45461,28995,13999
2012,1140,U,F,26797,85794,94578,87012,107122,205423,233240,210731,191952,181190,187047,224473,214935,196190,118857,143528,108278,83785,61103
2012,1140,R,B
2012,1140,R,M
2012,1140,R,F
2012,3700,T,B,170446,630616,709119,640729,744232,1083014,1178153,1065152,985657,905591,935058,1089827,989805,855084,426014,674402,402908,280401,159633
2012,3700,T,M,87746,324854,364539,330275,381296,547174,590936,530477,481659,440295,443632,504595,436900,361532,166853,233747,132366,80725,35329
2012,3700,T,F,82700,305762,344580,310454,362937,535840,587217,534676,503998,465296,491427,585232,552905,493552,259161,440655,270542,199676,124305
2012,3700,U,B,104335,372769,415455,371587,457487,718231,766268,697976,634949,571779,567900,662892,615799,550501,277920,413990,251165,175639,104728
2012,3700,U,M,53629,191731,213555,191326,234040,360647,379390,344233,307249,274007,263469,297104,262836,226753,107821,141559,80637,49702,24043
2012,3700,U,F,50706,181038,201901,180261,223448,357585,386878,353743,327700,297772,304431,365788,352963,323748,170099,272432,170528,125937,80685
2012,3700,R,B,66112,257847,293664,269142,286745,364783,411885,367177,350708,333812,367159,426935,374006,304583,148095,260412,151743,104762,54905
2012,3700,R,M,34118,133123,150984,138949,147256,186528,211547,186244,174410,166288,180163,207492,174065,134780,59032,92189,51730,31023,11286
2012,3700,R,F,31994,124725,142680,130193,139489,178256,200339,180933,176298,167525,186996,219444,199942,169804,89063,168223,100014,73740,43620
2012,1179,T,B,5908,23117,24559,22564,25894,34892,36455,32350,29964,28645,29524,34869,30516,26213,13202,21613,13136,9090,4884
2012,1179,T,M,3006,11861,12600,11656,13229,17222,18282,16088,14564,13894,14040,16067,13504,11165,5239,7481,4452,2746,1134
2012,1179,T,F,2902,11256,11959,10908,12665,17671,18173,16262,15400,14751,15484,18803,17013,15048,7963,14133,8684,6344,3750
2012,1179,U,B,2819,10935,11557,10384,12764,19530,19235,17224,15562,14412,14420,17215,15714,14030,7019,10606,6356,4550,2636
2012,1179,U,M,1429,5511,5954,5353,6360,9382,9519,8432,7458,6703,6617,7551,6633,5804,2736,3601,2078,1314,613
2012,1179,U,F,1390,5425,5604,5031,6404,10148,9716,8793,8104,7709,7803,9664,9081,8226,4283,7005,4279,3237,2023
2012,1179,R,B,3089,12182,13002,12180,13130,15363,17220,15126,14402,14233,15104,17655,14802,12183,6183,11007,6780,4540,2248
2012,1179,R,M,1577,6351,6646,6303,6869,7840,8763,7657,7106,7191,7423,8516,6871,5361,2503,3880,2374,1433,521
2012,1179,R,F,1512,5831,6356,5877,6262,7523,8457,7469,7297,7042,7681,9139,7932,6823,3680,7128,4406,3108,1727
2012,1185,T,B,4281,17667,18202,15783,17807,23845,25967,21072,17690,17131,22120,24830,20608,13310,4732,8622,5815,3757,1735
2012,1185,T,M,2173,9136,9386,8169,8966,11964,13249,10552,8736,8350,10645,11750,9468,5679,1811,3086,2160,1231,388
2012,1185,T,F,2108,8531,8817,7614,8841,11881,12718,10520,8954,8781,11475,13080,11140,7631,2921,5536,3655,2526,1347
2012,1185,U,B,1929,7869,8230,6964,7955,10705,11643,10021,8321,7285,8962,10073,9015,6435,2362,4034,2787,1808,925
2012,1185,U,M,973,4070,4232,3587,3958,5250,5722,4720,3856,3276,3912,4338,3738,2543,853,1415,1026,583,218
2012,1185,U,F,956,3800,3998,3377,3997,5455,5922,5301,4465,4009,5050,5736,5277,3892,1509,2619,1761,1225,707
2012,1185,R,B,2353,9798,9972,8820,9852,13140,14324,11051,9369,9846,13158,14757,11593,6875,2370,4588,3028,1949,810
2012,1185,R,M,1201,5067,5154,4583,5008,6714,7527,5832,4880,5074,6733,7413,5730,3137,958,1671,1134,648,170
2012,1185,R,F,1152,4732,4819,4237,4844,6426,6797,5219,4489,4772,6425,7344,5863,3739,1412,2917,1894,1301,640
2012,1103,T,B,68480,243732,278366,251423,283721,397226,443951,410165,383624,351414,350085,410156,372567,330101,167014,266249,152155,103883,62318
2012,1103,T,M,35393,125451,142895,129756,145525,200587,220507,202805,186768,170915,165745,190526,164824,140881,66180,93286,50882,30457,14115
2012,1103,T,F,33088,118282,135471,121668,138196,196640,223444,207360,196857,180500,184340,219631,207743,189220,100834,172963,101274,73427,48203
2012,1103,U,B,38754,124421,138729,124059,148755,229122,248237,229582,211019,191490,183343,213140,194911,178253,91775,136236,79921,55524,34875
2012,1103,U,M,19969,63855,71293,64173,76162,115186,120753,112041,101506,91921,85104,96218,83641,74343,36029,47244,26324,16142,8300
2012,1103,U,F,18785,60566,67436,59886,72593,113936,127484,117541,109513,99569,98240,116923,111270,103910,55747,88992,53597,39382,26575
2012,1103,R,B,29726,119312,139637,127365,134967,168104,195714,180583,172606,159925,166742,197016,177656,151848,75239,130013,72235,48360,27443
2012,1103,R,M,15424,61596,71602,65583,69364,85401,99754,90764,85262,78994,80642,94308,81183,66538,30152,46042,24558,14315,5815
2012,1103,R,F,14303,57716,68035,61782,65603,82704,95960,89819,87344,80931,86100,102708,96473,85310,45088,83971,47677,34045,21628
2012,1112,T,B,14522,54027,56401,47704,54696,84699,88869,78102,71121,63788,68653,78330,71075,57569,26386,38876,25386,18239,11048
2012,1112,T,M,7482,27517,28929,24495,27995,43891,44988,39229,34935,31358,33130,36585,31351,24312,10176,13066,7886,5094,2315
2012,1112,T,F,7041,26510,27473,23210,26701,40809,43882,38873,36187,32431,35523,41745,39725,33257,16210,25811,17501,13145,8733
2012,1112,U,B,8976,33522,34876,29221,35099,56875,59716,53855,49040,42938,43536,50228,47401,41087,19537,27020,16818,12209,8415
2012,1112,U,M,4579,16990,17867,14986,17920,29712,30089,26885,23856,20844,20505,22744,20215,16813,7485,9020,5119,3262,1793
2012,1112,U,F,4397,16533,17009,14235,17179,27163,29627,26970,25185,22094,23031,27484,27186,24274,12053,18000,11700,8947,6623
2012,1112,R,B,5546,20505,21526,18484,19597,27825,29154,24248,22081,20851,25117,28102,23675,16482,6849,11856,8568,6030,2633
2012,1112,R,M,2903,10527,11062,9509,10075,14179,14899,12344,11079,10514,12625,13841,11136,7499,2691,4046,2767,1833,523
2012,1112,R,F,2644,9978,10464,8975,9522,13646,14255,11904,11002,10337,12492,14261,12539,8983,4158,7811,5801,4198,2110
2012,1118,T,B,29369,114429,126782,116529,135654,203374,218974,196390,184807,169823,176685,201752,186339,162318,80741,124660,78233,56428,31362
2012,1118,T,M,15076,58949,65190,60072,68875,102630,111152,98322,90569,82579,84380,93467,81637,67607,31089,43027,24781,15523,6634
2012,1118,T,F,14294,55480,61592,56457,66779,100744,107822,98068,94239,87244,92305,108285,104702,94712,49652,81633,53453,40905,24728
2012,1118,U,B,21010,83400,92822,84653,100741,159621,172035,155243,144254,129856,130761,150169,141821,126766,63415,93611,59377,42631,24493
2012,1118,U,M,10784,42934,47578,43610,51074,80400,86372,76874,69903,62186,61166,67730,60387,51705,24207,31982,18345,11578,5370
2012,1118,U,F,10226,40467,45244,41044,49667,79221,85663,78369,74351,67670,69595,82439,81434,75061,39209,61629,41032,31053,19123
2012,1118,R,B,8360,31029,33961,31876,34913,43753,46939,41148,40554,39968,45925,51583,44518,35553,17326,31050,18856,13798,6870
2012,1118,R,M,4292,16015,17612,16463,17801,22231,24780,21449,20666,20394,23215,25737,21250,15902,6883,11045,6436,3945,1264
2012,1118,R,F,4068,15014,16349,15413,17112,21523,22160,19699,19888,19574,22710,25847,23268,19651,10443,20005,12421,9853,5606
2012,1160,T,B,47886,177645,204810,186727,226461,338979,363938,327074,298452,274790,287993,339891,308701,265575,133941,214383,128184,89004,48287
2012,1160,T,M,24618,91941,105540,96128,116707,170882,182760,163481,146089,133200,135693,156202,136118,111890,52359,73803,42207,25674,10743
2012,1160,T,F,23269,85704,99270,90599,109755,168098,181178,163593,152363,141590,152300,183689,172583,153685,81582,140580,85977,63330,37544
2012,1160,U,B,30848,112622,129242,116307,152175,242380,255403,232052,206755,185799,186879,222068,206938,183932,93812,142485,85906,58918,33385
2012,1160,U,M,15896,58373,66631,59619,78567,120718,126935,115282,100671,89078,86167,98524,88223,75545,36513,48298,27746,16824,7750
2012,1160,U,F,14952,54249,62611,56689,73608,121662,128468,116770,106084,96721,100712,123544,118715,108387,57299,94187,58161,42094,25635
2012,1160,R,B,17039,65023,75568,70420,74287,96600,108536,95022,91697,88991,101114,117823,101764,81643,40129,71898,42278,30086,14902
2012,1160,R,M,8722,33568,38909,36510,38140,50164,55825,48199,45418,44122,49526,57678,47896,36345,15846,25506,14462,8850,2993
2012,1160,R,F,8317,31455,36659,33910,36147,46436,52711,46823,46279,44869,51588,60145,53868,45299,24283,46393,27816,21236,11909
2012,3800,T,B,165759,625801,704713,662167,709679,918706,850253,722649,634620,609118,610085,630288,490952,366998,181977,284250,192423,121190,60819
2012,3800,T,M,85230,318062,357396,335262,352658,446398,413747,353645,306373,291971,286261,294832,221405,159833,72809,101950,69438,40240,15059
2012,3800,T,F,80530,307739,347317,326905,357022,472308,436506,369004,328247,317148,323825,335457,269547,207165,109168,182300,122985,80950,45760
2012,3800,U,B,72101,270463,316420,301550,329172,479528,434634,376817,324790,303774,294168,314713,254364,204367,103098,148195,92385,58856,31896
2012,3800,U,M,37273,137595,160449,152801,161664,229668,208842,182933,154565,142932,133074,142676,110605,87140,40894,52823,32574,18654,7879
