date,region,"The number of accounts opened by institutions of the banking system, per 1 resident, units.",Total number of banking system institutions,institutions of the Bank of Russia,credit institutions,branches of credit organizations,Number of bank institutions per 1 million inhabitants,payments orders with internet,payment requirements with internet,collection orders,volume orders in electronic form with internet,volume payment requirements,volume collection orders,"The number of accounts opened by institutions of the banking system, per 1 resident, units._normalized",Total number of banking system institutions_normalized,institutions of the Bank of Russia_normalized,credit institutions_normalized,branches of credit organizations_normalized,Number of bank institutions per 1 million inhabitants_normalized,payments orders with internet_normalized,payment requirements with internet_normalized,collection orders_normalized,volume orders in electronic form with internet_normalized,volume payment requirements_normalized,volume collection orders_normalized,geometric_mean
2013-04-01,Zabaykalsky Krai,2.8,279.0,9,0,7,254.0,423.2,1.7,11.7,58.1,0.0,0.1,0.5546627841964807,0.5494357599858004,0.7601875308018003,0.0,0.24232690565341347,0.6821139564604298,0.5625010664625245,0.08980981719294658,0.4744038584818561,0.5000660982491406,0.0,0.0,0.4256798734472833
2013-04-01,Ivanovo region,3.0,300.0,4,5,13,285.0,819.0,2.8,7.2,99.7,0.8,0.0,0.5918297000006041,0.5670481336863731,0.4796249314768745,0.49999999844666265,0.419371912922364,0.7275002477927968,0.6490713192827512,0.17426499898987452,0.380759434171885,0.5765301613599985,0.0,0.0,0.47699038118692616
2013-04-01,Irkutsk region,3.8,686.0,15,8,31,283.0,1911.6,0.1,33.2,395.7,0.1,0.3,0.7191738969009238,0.7677780475504882,0.9369210671031907,0.6460148351031316,0.6679164475075198,0.7247246554896908,0.7602097763253706,0.0,0.6755694884532903,0.771724596801623,0.0,0.0,0.7369563893109728
2013-04-01,Kabardino-Balkar Republic,2.5,157.0,3,5,12,183.0,79.1,0.0,1.5,26.4,0.0,0.0,0.49361187249766886,0.40989574393820305,0.3800937654009002,0.49999999844666265,0.39647972520719044,0.552898366757444,0.3425963091794311,0.0,0.07820584013757984,0.3883716946073105,0.0,0.0,0.35418355020265235
2013-04-01,Kaliningrad region,2.0,321.0,2,3,26,339.0,907.4,0.7,83.2,153.4,0.3,0.1,0.37340296677765067,0.5834683903278324,0.23981246573843726,0.341303096182675,0.6176117755259593,0.7958865394844142,0.6625109769573478,0.0,0.8527672452659746,0.6375432730512045,0.0,0.0,0.5274061981000909
2013-04-01,Kaluga region,3.4,325.0,2,4,12,322.0,462.9,0.0,30.2,84.4,0.2,0.3,0.6592559122409626,0.5864739104632392,0.23981246573843726,0.4306765567354211,0.39647972520719044,0.77560899030985,0.5742580520374463,0.0,0.6573022818061386,0.5529398266702407,0.0,0.0,0.5153261514112222
2013-04-01,Kamchatka Krai,3.9,139.0,10,3,9,434.0,321.6,0.0,3.1,51.3,0.0,0.1,0.7331670630833711,0.3803426056679625,0.7966397674407278,0.341303096182675,0.3142027483748127,0.8932547716048823,0.5265039906702189,0.0,0.21822408610062008,0.48244043663537367,0.0,0.0,0.47275358899174735
2013-04-01,Karachay-Cherkess Republic,2.1,53.0,2,5,4,112.0,64.4,0.0,0.8,14.1,0.0,0.0,0.39968655064178354,0.14634271699611018,0.23981246573843726,0.49999999844666265,0.08227697683237771,0.3593843327331388,0.31563823361949006,0.0,0.0,0.2995616309346077,0.0,0.0,0.2579619836209853
2013-04-01,Kemerovo region,4.0,690.0,7,9,19,251.0,1696.3,0.1,39.3,574.8,9.2,0.8,0.7468059335553013,0.7691890552996726,0.6732387060615724,0.68260619236535,0.5279058182402755,0.6774311392565098,0.7445421492873388,0.0,0.7081033413008918,0.8245932372572806,0.860084102236008,0.0,0.7157755151357483
2013-04-01,Kirov region,3.3,492.0,5,3,17,371.0,1352.0,0.0,33.0,152.5,0.0,0.1,0.6431739237112108,0.6871072751819066,0.5568273017022904,0.341303096182675,0.4960953236719555,0.8314380596335297,0.7147957921483002,0.0,0.6744040508633363,0.6367100565111107,0.0,0.0,0.6035860315458782
2013-04-01,Kostroma region,3.6,203.0,4,5,9,307.0,527.3,0.0,7.0,85.8,0.7,0.1,0.6900475275035391,0.4722580892385805,0.4796249314768745,0.49999999844666265,0.3142027483748127,0.7568073742029989,0.5913374980133419,0.0,0.37532585417563746,0.5552693757891239,0.0,0.0,0.508923574618029
2013-04-01,Krasnodar region,3.3,1786.0,18,15,71,338.0,4141.7,13.3,131.9,591.6,4.8,1.7,0.6431739237112108,0.9999999975730736,0.9999999965402375,0.8413030946293377,0.9049222756426508,0.7947221886282495,0.8615869038597309,0.43798387002024247,0.9416454083084425,0.828672534976219,0.6079395707539398,0.9999999811544149,0.8009085989917188
2013-04-01,Krasnoyarsk region,4.6,985.0,16,4,47,347.0,2128.6,0.0,61.0,454.8,2.2,0.8,0.8220966155188817,0.8555755143699739,0.959249862953749,0.4306765567354211,0.7869381824012237,0.8050795504854458,0.7743082592170141,0.0,0.7929026143515393,0.7914355327413062,0.3055779453361163,0.0,0.6977044438761667
2013-04-01,Kurgan region,3.0,364.0,4,3,9,406.0,352.1,0.6,5.4,21.6,0.1,0.0,0.5918297000006041,0.6139779493341955,0.4796249314768745,0.341303096182675,0.3142027483748127,0.8669695349013607,0.5383842969625033,0.0,0.32527150754464534,0.3599567013669417,0.0,0.0,0.4652519709382746
2013-04-01,Kursk region,3.8,356.0,3,2,10,317.0,576.4,3.8,19.4,98.2,0.4,0.1,0.7191738969009238,0.6085845573937043,0.3800937654009002,0.21533827836771055,0.3443358207346809,0.769440907019938,0.6030113603759395,0.22595141045660727,0.5719398950289503,0.5743835798767926,0.0,0.0,0.4600676811906172
2013-04-01,Leningrad region,0.1,436.0,4,5,13,251.0,604.9,0.3,6.2,89.3,0.0,0.1,0.0,0.657781151391106,0.4796249314768745,0.49999999844666265,0.419371912922364,0.6774311392565098,0.6093393580793165,0.0,0.35191785286543964,0.5609308996891232,0.0,0.0,0.5205392069428856
2013-04-01,Lipetsk region,3.8,381.0,4,2,12,327.0,558.3,4.0,34.5,55.4,0.3,0.2,0.7191738969009238,0.6250557784724006,0.4796249314768745,0.21533827836771055,0.39647972520719044,0.7816820300053128,0.5988279378333214,0.2346328958146686,0.682977877236877,0.49332790532443554,0.0,0.0,0.48230971093630287
2013-04-01,Magadan Region,5.6,71.0,5,0,7,460.0,86.6,0.0,0.7,17.0,0.0,0.0,0.9280657509741315,0.21730312645838762,0.5568273017022904,0.0,0.24232690565341347,0.9161861698644787,0.35447402611522033,0.0,0.0,0.32604631035995196,0.0,0.0,0.4335984886053366
2013-04-01,Murmansk region,2.4,272.0,3,3,16,345.0,520.2,0.1,5.0,71.3,0.2,0.3,0.47162079428058584,0.5432690088087577,0.3800937654009002,0.341303096182675,0.4787567020395681,0.8028013217248557,0.589560003202958,0.0,0.3104273131625528,0.5290559834330419,0.0,0.0,0.4752563512766453
2013-04-01,Nizhny Novgorod Region,4.1,1191.0,12,11,89,361.0,6891.7,2.2,51.7,1425.0,2.0,0.4,0.7601080071369719,0.9016645298779671,0.8597186968777747,0.7449480488881779,0.969545757237474,0.8206687427021075,0.9283544698973828,0.13344787288841847,0.7609972704442215,0.9531526795360893,0.26863911975299826,0.0,0.6478039040400159
2013-04-01,Novgorod region,2.0,208.0,3,2,10,330.0,437.7,0.0,2.8,45.1,0.4,0.0,0.37340296677765067,0.4781633112089831,0.3800937654009002,0.21533827836771055,0.3443358207346809,0.7852814383839242,0.5669183343694117,0.0,0.19859230777790418,0.46420113762147674,0.0,0.0,0.38953941394807806
2013-04-01,Novosibirsk region,6.4,847.0,8,9,60,315.0,7007.4,23.2,178.5,1518.8,10.5,0.9,0.999999994612934,0.8189432561816808,0.7194373972153117,0.68260619236535,0.8567784317130885,0.7669463893373789,0.9305374716502189,0.5321536137759433,0.9999999980712067,0.9621795077361119,0.9113091663780458,0.0,0.8213383811823665
2013-04-01,Omsk region,2.7,667.0,6,6,29,338.0,1047.0,41.8,10.3,170.3,7.5,0.1,0.5350712939488419,0.7609613979104798,0.6199062311393374,0.5566413745503855,0.648842736630154,0.7947221886282495,0.6812742920568956,0.6317996397334549,0.4498223620267037,0.6523422830474682,0.7809045308225412,0.0,0.6381360982750705
2013-04-01,Orenburg region,3.6,833.0,12,8,17,412.0,780.4,0.0,12.5,189.7,0.0,0.4,0.6900475275035391,0.8148982850591825,0.8597186968777747,0.6460148351031316,0.4960953236719555,0.8727515331418382,0.6427411995256402,0.0,0.4871608595602861,0.6676184274459753,0.0,0.0,0.6728516450787843
2013-04-01,Oryol Region,3.5,237.0,4,1,13,303.0,498.9,5.4,16.6,53.5,0.1,0.1,0.674871689916499,0.50984005608137,0.4796249314768745,0.0,0.419371912922364,0.7516383495808486,0.5840782001701758,0.2854261555643663,0.5418757216884708,0.4883863530828733,0.0,0.0,0.5090433823225613
2013-04-01,Penza region,3.1,554.0,5,1,17,402.0,342.4,0.0,2.7,33.5,0.0,0.0,0.6094937942443798,0.7159114877295687,0.5568273017022904,0.0,0.4960953236719555,0.8630672012584378,0.5347213966453561,0.0,0.1915777407798258,0.42209821192615143,0.0,0.0,0.5088978617370566
2013-04-01,Perm,3.0,898.0,7,5,41,341.0,3727.5,13.1,77.8,733.3,13.2,0.7,0.5918297000006041,0.8331333433716774,0.6732387060615724,0.49999999844666265,0.7478776249122923,0.7982049725118048,0.8477710274747409,0.4354193988743516,0.839823900735688,0.8590775009929481,0.9999999961243567,0.0,0.7186064526449918
2013-04-01,Primorsky Krai,3.7,561.0,9,6,21,288.0,2287.9,5.1,8.5,430.0,1.4,0.1,0.7048075359626972,0.7189587897284901,0.7601875308018003,0.5566413745503855,0.5565296540282262,0.7316273271591232,0.7837711397843364,0.2757519878438784,0.4127745369931699,0.7834956528492283,0.13040463555550455,0.0,0.5227023993801366
2013-04-01,Pskov region,1.9,205.0,3,3,6,307.0,301.8,0.0,2.7,42.2,0.2,0.0,0.3457709301232732,0.4746374479950847,0.3800937654009002,0.341303096182675,0.19823986260359516,0.7568073742029989,0.5181721325557642,0.0,0.1915777407798258,0.45479010727632724,0.0,0.0,0.37430090601328875
2013-04-01,Republic of Adygea,2.4,112.0,2,4,5,253.0,101.0,0.0,6.0,13.5,0.3,0.1,0.47162079428058584,0.3279270457433793,0.23981246573843726,0.4306765567354211,0.14609595813108556,0.6805591912167724,0.3746429238896004,0.0,0.34559337366721893,0.29340413415124,0.0,0.0,0.33975967067027746
2013-04-01,Altai Republic,2.8,66.0,4,2,6,317.0,43.5,0.0,3.2,4.7,0.0,0.0,0.5546627841964807,0.19958046298121537,0.4796249314768745,0.21533827836771055,0.19823986260359516,0.769440907019938,0.26419313337101497,0.0,0.22434775389672537,0.14399800623895098,0.0,0.0,0.2908287499978213
2013-04-01,Republic of Bashkortostan,4.1,1475.0,9,11,34,363.0,2966.6,10.0,37.7,719.5,0.1,0.3,0.7601080071369719,0.9535679203567378,0.7601875308018003,0.7449480488881779,0.6943351862755507,0.8228462757447398,0.817833652673135,0.38971680429576355,0.7000864227875689,0.8563873298197203,0.0,0.0,0.7330603921961102
2013-04-01,The Republic of Buryatia,3.4,303.0,8,1,12,312.0,581.3,0.5,7.7,76.0,0.0,0.0,0.6592559122409626,0.5694630058418475,0.7194373972153117,0.0,0.39647972520719044,0.7631747578936863,0.604121301681389,0.0,0.39370921820920207,0.5380953116961822,0.0,0.0,0.5655090508614206
2013-04-01,The Republic of Dagestan,1.1,317.0,7,25,84,108.0,43.2,0.0,0.5,14.1,0.0,0.0,0.05134422371060689,0.5804251824380606,0.6732387060615724,0.9999999968933253,0.9530093792354164,0.34505066301097853,0.26328572817047546,0.0,0.0,0.2995616309346077,0.0,0.0,0.38863110499943804
2013-04-01,The Republic of Ingushetia,1.2,30.0,2,2,7,70.0,6.4,0.0,0.0,1.7,0.0,0.0,0.09821782750293519,0.008227657389192825,0.23981246573843726,0.21533827836771055,0.24232690565341347,0.1741406375910596,0.012907415900743869,0.0,0.0,0.0,0.0,0.0,0.08092557572808207
2013-04-01,Republic of Kalmykia,2.9,52.0,1,2,3,181.0,31.1,0.0,0.1,3.7,0.0,0.0,0.573566710077109,0.14171986009561494,0.0,0.21533827836771055,0.0,0.5485671970379769,0.22019556674210297,0.0,0.0,0.11012305513039038,0.0,0.0,0.24803259527390975
2013-04-01,The Republic of Karelia,2.1,213.0,10,1,14,333.0,312.3,0.2,4.5,39.4,0.2,0.1,0.39968655064178354,0.4839282532723378,0.7966397674407278,0.0,0.44056676825700863,0.7888482724843927,0.5226563834377643,0.0,0.2901054470399792,0.445068635777655,0.0,0.0,0.49516034315770174
2013-04-01,Komi Republic,3.9,321.0,10,2,16,361.0,647.9,13.0,20.8,98.6,2.4,0.4,0.7331670630833711,0.5834683903278324,0.7966397674407278,0.21533827836771055,0.4787567020395681,0.8206687427021075,0.61834375675549,0.43412244342753026,0.5853797117363355,0.5749591908866487,0.3393004510009415,0.0,0.527714312022466
2013-04-01,Mari El Republic,2.7,185.0,4,2,16,267.0,349.1,0.0,2.4,48.9,0.0,0.0,0.5350712939488419,0.44972403939173605,0.4796249314768745,0.21533827836771055,0.4787567020395681,0.7017868392318991,0.5372623318038267,0.0,0.16885982726948565,0.4756559000338194,0.0,0.0,0.41439244378846773
2013-04-01,The Republic of Mordovia,3.7,338.0,2,4,8,409.0,252.5,0.0,4.3,41.8,0.0,0.1,0.7048075359626972,0.5959924892431151,0.23981246573843726,0.4306765567354211,0.2805168394359729,0.8698711368029357,0.4947865323236698,0.0,0.28133669459193067,0.45344152457399917,0.0,0.0,0.44382589181797916
2013-04-01,The Republic of Sakha (Yakutia),3.6,371.0,16,4,27,388.0,287.1,0.0,16.8,64.2,0.1,0.8,0.6900475275035391,0.6186008062346907,0.959249862953749,0.4306765567354211,0.6284054967496253,0.8490964862337822,0.5116248153846895,0.0,0.5441856814451231,0.5142031062064049,0.0,0.0,0.6196634443221375
2013-04-01,Republic of Tatarstan,4.4,1654.0,12,23,88,435.0,4627.1,0.8,80.7,1251.8,0.0,1.7,0.7981501572659082,0.9813655982825483,0.8597186968777747,0.9740960437069903,0.9663140882011638,0.8941618663163665,0.8761180931907672,0.0,0.8468827335256917,0.934802820209385,0.0,0.9999999811544149,0.9108595107273469
2013-04-01,Tyva Republic,2.3,57.0,2,1,3,184.0,11.8,0.0,1.4,1.7,0.1,0.0,0.4486936487412311,0.16400087744320685,0.23981246573843726,0.0,0.0,0.5550462329895146,0.09312654530703564,0.0,0.06489854101308466,0.0,0.0,0.0,0.19741685952351837
2013-04-01,The Republic of Khakassia,3.3,203.0,2,2,4,381.0,191.8,0.0,5.5,25.8,0.2,0.1,0.6431739237112108,0.4722580892385805,0.23981246573843726,0.21533827836771055,0.08227697683237771,0.8419209243293287,0.45873415778467946,0.0,0.3288106771961174,0.3851163762188946,0.0,0.0,0.34146794176947143
2013-04-01,Rostov region,3.8,1397.0,14,16,95,328.0,3204.7,13.3,111.9,553.9,2.6,1.7,0.7191738969009238,0.9403822079909694,0.9130511718000096,0.8613531134708422,0.9882045247461737,0.7828854888889488,0.8279563380737855,0.43798387002024247,0.9099286306166626,0.8193486537900254,0.37032214904015875,0.9999999811544149,0.7666081307149791
2013-04-01,Ryazan Oblast,3.5,342.0,2,4,15,298.0,827.1,25.4,2.7,103.4,0.0,0.0,0.674871689916499,0.5988477298138409,0.23981246573843726,0.4306765567354211,0.46029870650589827,0.7450802535468058,0.6503617351146795,0.5474873066080624,0.1915777407798258,0.5816899682645468,0.0,0.0,0.47362749598607834
2013-04-01,Samara Region,5.9,1047.0,8,20,61,326.0,3714.4,0.5,38.4,906.6,0.7,0.7,0.9561785610726672,0.8703900973259223,0.7194373972153117,0.9306765551820838,0.8615058065616659,0.780474885177535,0.8473094067614154,0.0,0.7036348943287638,0.8891174614440497,0.0,0.0,0.8356052423533843
2013-04-01,Saratov region,3.7,870.0,9,9,47,347.0,1692.1,0.2,18.0,278.1,0.0,0.1,0.7048075359626972,0.8254456031111305,0.7601875308018003,0.68260619236535,0.7869381824012237,0.8050795504854458,0.7442170977583755,0.0,0.5574929805696183,0.7217856936554884,0.0,0.0,0.727775464830169
2013-04-01,Sakhalin region,3.7,176.0,8,5,9,355.0,593.3,0.1,1.0,94.6,0.0,0.0,0.7048075359626972,0.4376205128373176,0.7194373972153117,0.49999999844666265,0.3142027483748127,0.8140630158158185,0.6068004930353184,0.0,0.0,0.5690949941549202,0.0,0.0,0.5609236347342238
2013-04-01,Sverdlovsk region,4.8,1373.0,11,16,70,319.0,11902.3,368.1,160.5,1983.8,1.3,1.0,0.8450237610582365,0.9361765983603356,0.8296148265189235,0.8613531134708422,0.900865474762907,0.7719197358082831,0.9999999986888047,0.9999999983074814,0.9794979550702256,0.9999999985839989,0.10168302928716048,0.0,0.7448517910345284
2013-04-01,Smolensk region,3.2,314.0,6,4,14,320.0,327.1,0.0,3.5,59.8,0.0,0.0,0.6265970278352833,0.5781174694948872,0.6199062311393374,0.4306765567354211,0.44056676825700863,0.7731533282962891,0.5287274365953346,0.0,0.24163208741081793,0.5041498451097627,0.0,0.0,0.5046232250865738
2013-04-01,Stavropol region,3.1,660.0,9,6,43,237.0,1231.4,0.8,38.8,88.6,0.2,0.3,0.6094937942443798,0.7584009392783958,0.7601875308018003,0.5566413745503855,0.7614992310480625,0.6548107735531545,0.7025448692627061,0.0,0.7056336617937699,0.5598165591500048,0.0,0.0,0.6696188024158101
2013-04-01,Tambov Region,3.2,353.0,3,1,5,326.0,308.6,1.9,11.3,35.7,0.2,0.1,0.6265970278352833,0.6065307286407937,0.3800937654009002,0.0,0.14609595813108556,0.780474885177535,0.5210936583710533,0.10863496254927299,0.4676943355680927,0.4311047225347322,0.0,0.0,0.38549406999723373
2013-04-01,Tver region,2.0,400.0,11,5,14,298.0,562.9,0.0,0.7,90.8,0.0,0.0,0.37340296677765067,0.6368664579857912,0.8296148265189235,0.49999999844666265,0.44056676825700863,0.7450802535468058,0.5999038443866876,0.0,0.0,0.5632896457365187,0.0,0.0,0.5687057330792619
2013-04-01,Tomsk region,3.0,304.0,5,2,22,287.0,806.1,0.3,12.5,132.1,7.9,0.3,0.5918297000006041,0.5702626528559932,0.5568273017022904,0.21533827836771055,0.5698343629939734,0.7302564302007625,0.6469896289972157,0.0,0.4871608595602861,0.6163755177734258,0.8010422720128983,0.0,0.5518750993181835
2013-04-01,Tula region,3.4,429.0,5,5,15,278.0,553.7,0.1,3.3,90.1,0.0,0.0,0.6592559122409626,0.6538530921287157,0.5568273017022904,0.49999999844666265,0.46029870650589827,0.7176989350851837,0.5977431297936683,0.0,0.230282970935964,0.5621937853260348,0.0,0.0,0.52573059343111
2013-04-01,Tyumen region,4.3,1342.0,17,16,99,388.0,2931.4,23.5,60.0,834.2,7.2,0.8,0.785765551873794,0.9306342049155487,0.9802245425744825,0.8613531134708422,0.9999999971400033,0.8490964862337822,0.8162685586782557,0.5343281857571651,0.7897144535945911,0.8773323450081899,0.7650833820361838,0.0,0.8254364356966676
2013-04-01,Udmurt republic,3.4,450.0,6,2,15,296.0,1416.5,24.7,19.2,164.9,0.1,0.1,0.6592559122409626,0.6654515349436391,0.6199062311393374,0.21533827836771055,0.46029870650589827,0.7424261527551166,0.720906494856302,0.5427574059768032,0.5699411275639443,0.6477795934849521,0.0,0.0,0.5573208201525586
2013-04-01,Ulyanovsk region,3.6,406.0,4,3,12,317.0,786.0,0.0,18.7,124.3,0.0,0.2,0.6900475275035391,0.6404798147952646,0.4796249314768745,0.341303096182675,0.39647972520719044,0.769440907019938,0.6436787282361562,0.0,0.564851667791554,0.6077575631072357,0.0,0.0,0.5535138782134911
2013-04-01,Khabarovsk region,5.8,396.0,4,3,29,295.0,1107.8,59.3,84.6,238.0,3.2,0.8,0.9469696768547597,0.6344273153518496,0.4796249314768745,0.341303096182675,0.648842736630154,0.7410923698302284,0.6886756137292984,0.6909892089395253,0.8559858070529028,0.6997371275929409,0.4507957594716958,0.0,0.6288001478940314
2013-04-01,Chelyabinsk region,3.6,1115.0,10,9,76,320.0,3072.2,31.9,71.8,662.2,0.3,1.0,0.6900475275035391,0.8856616470781167,0.7966397674407278,0.68260619236535,0.9243855434474659,0.7731533282962891,0.8224198730448236,0.586052499330788,0.8243439926564842,0.8446360919939957,0.0,0.0,0.7765163516630054
2013-04-01,Chechen Republic,0.5,58.0,1,0,6,45.0,17.0,0.0,0.0,9.4,0.0,0.0,0.0,0.16822172555668402,0.0,0.0,0.19823986260359516,0.0,0.14100009614314588,0.0,0.0,0.2421477256328644,0.0,0.0,0.18369325873758635
2013-04-01,Chuvash Republic,3.5,397.0,3,4,15,318.0,629.6,0.0,5.3,49.0,0.2,0.1,0.674871689916499,0.6350394030640171,0.3800937654009002,0.4306765567354211,0.46029870650589827,0.7706822701820932,0.6145869637819065,0.0,0.32166618137243913,0.47594517513633405,0.0,0.0,0.5101818006422423
2013-04-01,Chukotka Autonomous Okrug,0.1,29.0,7,0,4,569.0,5.8,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.6732387060615724,0.0,0.08227697683237771,0.9999999960586753,0.0,0.0,0.0,0.07065720572513345,0.0,0.0,0.25012146558307
2013-04-01,Yaroslavl region,3.5,435.0,5,6,26,342.0,2254.2,1.4,38.6,327.7,0.1,0.4,0.674871689916499,0.6572238775544463,0.5568273017022904,0.5566413745503855,0.6176117755259593,0.7993590947952532,0.7818254278080322,0.05694855108254023,0.7046368671498787,0.7450247919682886,0.0,0.0,0.5248578044522273
2013-07-01,Amurskaya Oblast,4.7,253.0,4,2,6,310.0,553.2,27.6,7.0,61.1,1.0,0.1,0.8200876429275782,0.5228842587102854,0.4796249314768745,0.21533827836771055,0.394374468563336,0.7638158318581767,0.591080527543337,0.555892196747749,0.36832010372557344,0.4914734490120651,0.0,0.0,0.48972795842726047
2013-07-01,Arkhangelsk region,3.6,343.0,8,2,26,285.0,1205.3,0.9,24.8,173.7,0.0,0.4,0.6787952099865143,0.5963506556068727,0.7194373972153117,0.21533827836771055,0.717121975788327,0.731303469524845,0.6935732654060744,0.0,0.6077455672640628,0.6394281637053613,0.0,0.0,0.5915088598305133
2013-07-01,Astrakhan region,3.1,296.0,3,5,19,292.0,237.4,0.0,8.4,50.5,0.0,0.1,0.5995550328922369,0.5607760293498014,0.3800937654009002,0.49999999844666265,0.6480845099851612,0.7406858545803129,0.4797424569772599,0.0,0.4028297622225797,0.46449164066411247,0.0,0.0,0.5194445229720267
2013-07-01,Belgorod region,3.3,541.0,4,5,11,351.0,1035.8,12.5,40.4,294.5,0.3,0.3,0.6326859545209552,0.7063516779515493,0.4796249314768745,0.49999999844666265,0.5277877360892733,0.8118455470079149,0.6736272685906552,0.42317986912240974,0.7001111385968721,0.7141900905610694,0.0,0.0,0.6047751114198291
2013-07-01,Bryansk region,3.1,338.0,3,0,12,270.0,296.6,0.0,22.3,66.7,0.7,0.3,0.5995550328922369,0.5928058777113133,0.3800937654009002,0.0,0.5469393388286931,0.7103973334702788,0.5090437184434291,0.0,0.5876333437043776,0.5038915046213758,0.0,0.0,0.5461147627934414
2013-07-01,Vladimir region,3.4,482.0,6,3,16,339.0,918.1,0.0,11.0,87.0,0.0,0.1,0.648505700764445,0.6784765462830342,0.6199062311393374,0.341303096182675,0.610259481061428,0.79839482291658,0.6577521350811376,0.0,0.4538714369874295,0.5415172378479124,0.0,0.0,0.5791699996072127
2013-07-01,Volgograd region,3.3,747.0,9,4,38,289.0,1788.5,38.2,8.0,322.4,0.2,0.1,0.6326859545209552,0.7842367984095876,0.7601875308018003,0.4306765567354211,0.8006493802505182,0.7366926763011117,0.7455127808877644,0.6103484870416795,0.3935948043102644,0.7270076115401694,0.0,0.0,0.6450683572722408
